year,month,week,region,retailer_code,retailer_name,brand_code,brand,pos_units,pos_amount,inv_units,inv_amount
2020,4,6,IT,R002,Amazon,B049,Tech Deck,265,7860.58,190,5335.97
2020,4,5,FR,R002,Amazon,B013,Aqua Dots,203,3769.14,135,2671.46
2020,4,12,IT,R002,Amazon,B009,Meccano,315,16955.4,291,13339.82
2020,4,8,IN,R011,Reliance Retail,B045,Rubiks,293,14376.93,105,5253.33
2020,5,10,FR,R001,Walmart,B047,Air Hogs,505,25002.48,381,17382.06
2020,9,10,FR,R002,Amazon,B067,Gund License Train Dragon,234,8647.23,210,7577.03
2020,4,2,IN,R002,Amazon,B041,Kids Puzzles,248,15325.17,260,14794.45
2020,4,9,WE,R002,Amazon,B011,Orbeez,307,8919.51,246,6315.15
2020,10,9,PT,R001,Walmart,B067,Gund License Train Dragon,473,20903.19,531,19289.43
2020,3,7,AA,R001,Walmart,B068,Gund License Pusheen,527,18039.81,457,15237.87
2020,1,13,PT,R002,Amazon,B063,Star Wars,262,18673.26,193,13627.77
2020,6,5,CZ,R002,Amazon,B019,Furprize,284,8165.57,298,6872.7
2020,10,9,IT,R001,Walmart,B021,Whiffies,540,31069.14,389,23014.55
2020,9,6,SK,R002,Amazon,B028,Rusty Rivets,266,11349.51,224,8329.22
2020,3,13,PL,R002,Amazon,B072,Gund License Paw Patrol,297,15204.75,337,17814.58
2020,4,2,SK,R002,Amazon,B063,Star Wars,140,9302.98,54,3482.81
2020,10,10,AA,R001,Walmart,B035,GabbysDollhouseValue,453,26234.84,344,17961.46
2020,2,4,CH,R001,Walmart,B034,Dora the Explorer,549,23184.75,427,17306.04
2020,7,13,CN,R002,Amazon,B043,Big Potato Games,236,14052.16,145,9002.26
2020,7,5,AU,R027,Coles,B023,DigiBird,301,19671.48,120,8225.05
2020,8,10,IT,R001,Walmart,B076,Flash,463,25815.41,309,14169.79
2020,12,13,CH,R001,Walmart,B028,Rusty Rivets,527,35019.53,490,33207.66
2020,6,4,CZ,R002,Amazon,B067,Gund License Train Dragon,251,11066.64,259,11861.47
2020,4,11,PL,R001,Walmart,B031,Paw Patrol,494,7413.46,250,3667.62
2020,8,5,DE,R002,Amazon,B037,Marbles,237,12688.69,274,14725.95
2020,10,1,IN,R001,Walmart,B037,Marbles,526,34786.69,159,11438.86
2020,9,2,DE,R002,Amazon,B052,Ionix Pokemon,269,13025.02,282,14529.2
2020,5,5,PL,R002,Amazon,B076,Flash,343,24722.36,374,28438.74
2020,10,5,BE,R001,Walmart,B058,DC Universe,466,7574.39,293,4674.88
2020,5,13,CA,R001,Walmart,B076,Flash,451,28829.36,394,24277.36
2020,12,11,US,R003,Costco,B004,Cool Maker,255,16165.83,174,11279.89
2020,12,2,IT,R002,Amazon,B012,Paw Patrol Activity,183,2948.65,115,1589.81
2020,12,3,US,R005,Best Buy,B013,Aqua Dots,200,6421.59,227,6876.61
2020,7,4,DE,R016,Lidl,B063,Star Wars,219,7814.42,84,2504.79
2020,11,10,AA,R002,Amazon,B070,Gund Baby,250,15801.94,122,8035.63
2020,2,6,AU,R028,IGA,B042,Board Games,291,17606.85,111,6511.33
2020,10,11,PL,R001,Walmart,B026,Crystal Dragons,521,23916.78,225,10336.76
2020,9,2,IT,R001,Walmart,B044,Hedbanz,513,31279.9,388,24448.41
2020,10,4,AT,R002,Amazon,B029,Paw Patrol Construction,196,4195.93,121,2640.88
2020,2,6,FR,R001,Walmart,B046,Puzz4D Brand,533,28225.86,598,32057.72
2020,11,1,CA,R002,Amazon,B029,Paw Patrol Construction,251,16742.37,241,13466.96
2020,7,6,PT,R001,Walmart,B064,TMNT,483,31078.11,192,10111.98
2020,2,8,CA,R023,Loblaws,B060,Monster Trucks,275,18273.89,189,11401.64
2020,10,13,AU,R027,Coles,B025,Popples,306,20194.65,93,5454.04
2020,8,13,ES,R001,Walmart,B028,Rusty Rivets,457,9593.93,302,6649.34
2020,12,8,DE,R018,Rewe,B004,Cool Maker,204,9361.89,108,5364.51
2020,7,1,AA,R002,Amazon,B025,Popples,320,19030.44,362,17777.5
2020,6,2,MX,R002,Amazon,B009,Meccano,245,6394.98,165,3934.69
2020,2,4,MX,R002,Amazon,B004,Cool Maker,286,16963.53,168,10177.49
2020,11,13,MX,R001,Walmart,B032,Vida the Vet,468,21069.16,387,15322.47
2020,8,5,MX,R001,Walmart,B007,Kinetic Rock,531,28326.8,477,25698.46
2020,7,1,SK,R002,Amazon,B076,Flash,243,16567.26,83,5154.59
2020,8,13,UK,R010,Waitrose,B069,Gund License Vida the Vet,229,5249.23,102,2342.52
2020,10,13,IT,R002,Amazon,B028,Rusty Rivets,170,2892.3,122,2045.24
2020,7,2,ES,R001,Walmart,B062,SONY PLAYSTATION,438,7818.68,388,7062.77
2020,1,7,US,R004,Target,B054,Spy Gear,339,15566.7,287,12115.14
2020,7,11,CN,R001,Walmart,B024,Hatchimals,434,24007.24,316,17899.49
2020,3,6,SK,R001,Walmart,B071,Gund License Disney,593,17971.69,462,14441.53
2020,5,5,US,R003,Costco,B010,MoonLite,241,5458.07,272,6762.72
2020,3,9,WE,R001,Walmart,B068,Gund License Pusheen,521,28267.08,592,32877.88
2020,8,11,BE,R001,Walmart,B071,Gund License Disney,564,18106.96,408,11731.37
2020,2,10,UK,R001,Walmart,B036,Gabbys Dollhouse,498,36236.17,384,25904.35
2020,2,13,IN,R014,Spencer,B064,TMNT,252,13270.78,184,7909.52
2020,2,8,AT,R001,Walmart,B047,Air Hogs,489,10066.73,148,3059.71
2020,4,6,IT,R002,Amazon,B060,Monster Trucks,254,13156.49,254,11239.35
2020,8,4,NL,R001,Walmart,B015,Masha & The Bear,479,17516.98,249,9166.56
2020,1,6,CZ,R002,Amazon,B035,GabbysDollhouseValue,301,16782.49,313,14916.54
2020,11,12,CZ,R001,Walmart,B028,Rusty Rivets,541,39841.56,365,26951.11
2020,7,9,BE,R002,Amazon,B006,Etch A Sketch,258,15128.65,182,10587.74
2020,5,4,BE,R002,Amazon,B049,Tech Deck,240,11552.19,90,3638.26
2020,6,13,FR,R001,Walmart,B075,Ionix Dragons,504,15055.2,526,15709.24
2020,8,7,CN,R001,Walmart,B072,Gund License Paw Patrol,543,16285.93,563,16975.45
2020,3,9,UK,R007,Tesco,B055,Angry Birds,258,9828.3,192,5868.07
2020,3,8,BE,R001,Walmart,B042,Board Games,570,10976.46,180,3467.11
2020,12,9,FR,R002,Amazon,B044,Hedbanz,261,13297.48,260,12970.43
2020,10,6,DE,R015,Aldi,B010,MoonLite,297,9796.47,132,3557.77
2020,5,1,CA,R002,Amazon,B033,Firebuds,277,7720.75,215,4890.12
2020,11,10,RO,R001,Walmart,B008,Kinetic Sand,529,10705.12,512,9937.14
2020,7,4,RO,R002,Amazon,B055,Angry Birds,270,11702.17,83,3259.02
2020,6,10,NL,R002,Amazon,B041,Kids Puzzles,222,13436.61,146,7316.53
2020,10,3,SK,R002,Amazon,B049,Tech Deck,248,10851.46,114,4484.12
2020,1,12,RO,R001,Walmart,B039,Cardinal Games,389,14391.52,228,7388.8
2020,10,3,DE,R002,Amazon,B013,Aqua Dots,275,14471.01,90,5152.15
2020,3,1,IN,R001,Walmart,B039,Cardinal Games,514,32701.77,588,31441.04
2020,1,8,AU,R002,Amazon,B059,Black Adam Movie,331,21470.27,337,19688.17
2020,9,2,WE,R002,Amazon,B054,Spy Gear,242,10625.41,170,7658.89
2020,4,7,CN,R002,Amazon,B013,Aqua Dots,228,8827.91,187,6761.63
2020,12,5,CH,R002,Amazon,B076,Flash,209,10085.77,241,9839.52
2020,1,13,PT,R002,Amazon,B074,Super Dinosaur,213,6026.65,204,5226.0
2020,12,10,AT,R002,Amazon,B053,Minecraft,239,5550.26,180,4327.13
2020,11,12,IN,R002,Amazon,B024,Hatchimals,231,9433.76,74,2487.17
2020,8,10,MX,R002,Amazon,B021,Whiffies,240,7876.83,259,7897.14
2020,3,1,WE,R002,Amazon,B071,Gund License Disney,296,7049.49,177,4099.34
2020,5,2,PT,R002,Amazon,B072,Gund License Paw Patrol,293,6458.5,319,7661.84
2020,12,5,AA,R001,Walmart,B053,Minecraft,526,13342.81,413,9950.11
2020,11,6,SK,R001,Walmart,B043,Big Potato Games,468,13679.99,367,8611.99
2020,3,9,UK,R007,Tesco,B022,Zoobles,332,11047.15,368,11953.33
2020,3,3,AA,R001,Walmart,B052,Ionix Pokemon,463,10097.87,225,4813.87
2020,5,8,AU,R026,Woolworths AU,B015,Masha & The Bear,277,20525.35,125,8682.49
2020,8,7,US,R003,Costco,B001,Art,257,11349.09,104,4324.44
2020,9,8,AT,R002,Amazon,B019,Furprize,163,11728.06,150,10354.48
2020,2,5,IT,R001,Walmart,B029,Paw Patrol Construction,471,29269.2,225,11477.17
2020,5,6,PT,R002,Amazon,B064,TMNT,217,8249.87,116,4806.17
2020,9,8,CA,R024,Metro,B047,Air Hogs,355,8019.74,229,4681.64
2020,12,2,CA,R001,Walmart,B041,Kids Puzzles,493,9772.07,428,7796.88
2020,2,3,DE,R001,Walmart,B047,Air Hogs,511,13341.23,179,5075.12
2020,6,7,MX,R001,Walmart,B056,Batman,548,22926.04,618,27047.09
2020,12,4,CH,R002,Amazon,B036,Gabbys Dollhouse,244,5861.21,128,2794.1
2020,4,9,RO,R002,Amazon,B033,Firebuds,154,4720.19,173,4483.62
2020,11,3,FR,R001,Walmart,B076,Flash,435,20945.38,483,19938.26
2020,2,7,AT,R001,Walmart,B028,Rusty Rivets,565,29738.87,579,27664.2
2020,9,3,PT,R002,Amazon,B036,Gabbys Dollhouse,267,9669.66,168,4977.56
2020,12,1,DE,R018,Rewe,B031,Paw Patrol,235,11038.44,242,12271.72
2020,6,5,DE,R015,Aldi,B019,Furprize,302,21062.04,124,8385.39
2020,5,6,RO,R002,Amazon,B019,Furprize,206,7088.7,170,6160.4
2020,9,9,NL,R002,Amazon,B041,Kids Puzzles,253,14776.78,187,10374.99
2020,11,5,CA,R025,Sobeys,B005,Knits Cool,255,18942.35,160,10433.03
2020,5,1,PL,R001,Walmart,B014,PixOs,531,13167.91,389,8022.43
2020,6,2,AA,R001,Walmart,B074,Super Dinosaur,461,18474.49,472,18845.1
2020,7,12,BE,R001,Walmart,B008,Kinetic Sand,434,26582.3,171,10808.16
2020,8,3,PT,R001,Walmart,B063,Star Wars,551,38299.96,307,21879.73
2020,2,13,AT,R002,Amazon,B071,Gund License Disney,219,5455.26,165,4470.87
2020,8,13,US,R001,Walmart,B058,DC Universe,507,27816.67,170,9468.97
2020,10,10,SK,R001,Walmart,B049,Tech Deck,388,15200.62,400,14642.8
2020,10,13,UK,R010,Waitrose,B005,Knits Cool,225,11552.81,106,4964.16
2020,9,13,AU,R028,IGA,B039,Cardinal Games,257,12361.12,234,10498.35
2020,5,11,AU,R027,Coles,B056,Batman,309,5099.64,296,4052.51
2020,12,4,FR,R002,Amazon,B053,Minecraft,289,12180.12,318,13602.93
2020,6,11,CN,R001,Walmart,B076,Flash,515,20628.12,263,9145.71
2020,7,13,CN,R002,Amazon,B045,Rubiks,221,13656.28,228,13248.37
2020,12,12,PT,R002,Amazon,B001,Art,251,13223.01,234,9870.36
2020,10,8,AT,R002,Amazon,B056,Batman,173,4092.82,168,4046.04
2020,10,10,UK,R010,Waitrose,B015,Masha & The Bear,259,17860.73,104,6668.21
2020,9,1,IN,R013,DMart,B032,Vida the Vet,241,15462.28,283,19568.38
2020,3,5,RO,R001,Walmart,B048,HEX,511,12468.12,425,8629.42
2020,6,10,PT,R002,Amazon,B014,PixOs,196,8058.38,97,3236.18
2020,2,12,WE,R002,Amazon,B022,Zoobles,257,16218.39,238,16088.39
2020,2,9,DE,R016,Lidl,B059,Black Adam Movie,292,19669.65,261,17281.67
2020,11,7,IN,R012,Big Bazaar,B066,GUND,310,8195.97,106,2593.04
2020,9,6,PL,R001,Walmart,B076,Flash,416,23132.25,209,11924.27
2020,2,12,CN,R001,Walmart,B011,Orbeez,503,21206.26,394,16634.33
2020,7,6,SK,R001,Walmart,B066,GUND,563,34562.34,563,32039.15
2020,1,6,CZ,R001,Walmart,B009,Meccano,496,11714.59,526,12386.86
2020,11,5,NL,R002,Amazon,B068,Gund License Pusheen,300,16831.51,323,19832.73
2020,8,11,AT,R001,Walmart,B036,Gabbys Dollhouse,541,34125.2,178,11731.48
2020,3,1,FR,R002,Amazon,B006,Etch A Sketch,268,19828.35,122,9005.04
2020,11,6,CH,R001,Walmart,B055,Angry Birds,585,12915.31,377,8935.05
2020,1,1,AA,R001,Walmart,B054,Spy Gear,524,35042.59,350,20427.32
2020,7,5,IN,R014,Spencer,B017,BITZEE,216,10672.23,206,8946.35
2020,7,7,UK,R001,Walmart,B021,Whiffies,480,12770.54,213,5110.81
2020,12,9,CH,R001,Walmart,B021,Whiffies,485,28016.95,580,29099.85
2020,2,4,AT,R001,Walmart,B069,Gund License Vida the Vet,380,23356.6,309,15668.14
2020,10,11,PT,R002,Amazon,B043,Big Potato Games,251,5678.77,189,4073.19
2020,2,9,NL,R002,Amazon,B013,Aqua Dots,321,12616.01,249,7970.18
2020,2,6,AU,R028,IGA,B019,Furprize,250,13236.71,106,6148.03
2020,1,13,DE,R018,Rewe,B026,Crystal Dragons,219,15665.43,92,6307.62
2020,8,7,PL,R001,Walmart,B022,Zoobles,590,37132.65,595,30287.5
2020,1,7,DE,R001,Walmart,B057,Ben 10,514,26065.64,437,20461.58
2020,4,13,DE,R002,Amazon,B014,PixOs,269,11769.18,85,3248.51
2020,11,10,AT,R001,Walmart,B064,TMNT,416,8142.82,307,4910.34
2020,11,9,FR,R002,Amazon,B074,Super Dinosaur,248,15096.64,111,6076.61
2020,6,5,CH,R001,Walmart,B002,Text Cool,500,9254.48,240,3579.36
2020,2,1,AU,R001,Walmart,B054,Spy Gear,540,13568.63,187,4524.66
2020,8,5,FR,R002,Amazon,B044,Hedbanz,226,15815.52,175,11511.43
2020,1,11,IN,R012,Big Bazaar,B041,Kids Puzzles,287,21041.72,114,8609.15
2020,7,4,RO,R002,Amazon,B059,Black Adam Movie,171,5006.19,104,3217.37
2020,3,11,UK,R007,Tesco,B061,Monster Jam,201,10490.62,97,5367.34
2020,3,5,RO,R001,Walmart,B026,Crystal Dragons,482,8194.85,258,4241.71
2020,8,13,RO,R002,Amazon,B052,Ionix Pokemon,314,18160.43,252,13461.32
2020,5,9,US,R001,Walmart,B025,Popples,520,32462.78,463,30624.52
2020,3,4,CZ,R002,Amazon,B055,Angry Birds,255,9389.5,110,3456.31
2020,3,9,IN,R001,Walmart,B068,Gund License Pusheen,490,27211.3,379,21032.82
2020,11,12,AA,R002,Amazon,B053,Minecraft,256,8708.42,150,4521.22
2020,12,10,FR,R001,Walmart,B064,TMNT,450,8663.1,255,5157.32
2020,6,10,NL,R002,Amazon,B071,Gund License Disney,320,15961.42,200,9707.38
2020,9,4,DE,R002,Amazon,B073,Redakai,253,18891.06,96,7326.52
2020,3,7,ES,R002,Amazon,B015,Masha & The Bear,289,10150.58,87,3067.95
2020,3,6,CZ,R002,Amazon,B050,Bakugan,187,11859.19,183,10443.72
2020,6,8,CN,R002,Amazon,B036,Gabbys Dollhouse,271,4573.23,286,4885.12
2020,1,1,MX,R002,Amazon,B072,Gund License Paw Patrol,293,7108.6,135,3315.93
2020,6,3,US,R003,Costco,B023,DigiBird,209,9908.14,122,5328.57
2020,9,6,AT,R002,Amazon,B009,Meccano,142,9419.49,48,2594.28
2020,11,13,CH,R002,Amazon,B012,Paw Patrol Activity,237,4233.43,71,1287.4
2020,1,1,AT,R002,Amazon,B067,Gund License Train Dragon,234,16179.49,204,15297.79
2020,5,10,IN,R001,Walmart,B013,Aqua Dots,524,11372.42,316,6542.53
2020,5,11,SK,R001,Walmart,B074,Super Dinosaur,480,30462.03,524,36568.03
2020,10,2,DE,R015,Aldi,B044,Hedbanz,293,17019.78,323,15730.25
2020,3,9,IN,R001,Walmart,B039,Cardinal Games,500,27007.89,288,12512.35
2020,8,9,UK,R010,Waitrose,B030,Paw Value Channel,289,7223.38,145,3430.29
2020,9,3,IT,R001,Walmart,B036,Gabbys Dollhouse,532,31902.74,570,32695.47
2020,10,6,IN,R002,Amazon,B029,Paw Patrol Construction,170,3600.27,176,3481.78
2020,8,9,AA,R002,Amazon,B050,Bakugan,256,15527.25,235,13331.69
2020,1,3,RO,R002,Amazon,B062,SONY PLAYSTATION,164,11746.85,80,5995.89
2020,6,11,US,R004,Target,B057,Ben 10,315,13190.68,355,12856.51
2020,5,11,RO,R001,Walmart,B022,Zoobles,367,16680.77,257,10518.01
2020,4,13,DE,R001,Walmart,B038,Party Other Games,508,14237.78,171,4297.91
2020,5,5,PT,R002,Amazon,B052,Ionix Pokemon,142,2698.05,60,1196.04
2020,4,12,CZ,R002,Amazon,B004,Cool Maker,232,9504.16,122,5165.64
2020,12,1,US,R001,Walmart,B042,Board Games,543,30354.09,548,28334.26
2020,5,9,RO,R002,Amazon,B019,Furprize,246,5256.72,92,1670.77
2020,8,2,PT,R002,Amazon,B028,Rusty Rivets,266,5861.86,219,4127.12
2020,1,2,CH,R002,Amazon,B034,Dora the Explorer,317,19600.83,201,9986.52
2020,1,6,CZ,R001,Walmart,B022,Zoobles,502,9910.55,445,7571.99
2020,10,12,RO,R001,Walmart,B043,Big Potato Games,481,30349.16,196,13277.34
2020,7,8,SK,R002,Amazon,B010,MoonLite,344,19633.6,383,21227.71
2020,6,1,ES,R001,Walmart,B060,Monster Trucks,416,10131.3,135,3537.31
2020,9,1,CA,R025,Sobeys,B065,Teen Titans Go,359,23338.05,373,23294.24
2020,8,12,AA,R002,Amazon,B017,BITZEE,267,5062.5,236,4698.24
2020,4,8,UK,R002,Amazon,B041,Kids Puzzles,303,8176.26,306,8487.01
2020,9,10,CA,R001,Walmart,B051,Dragamonz,535,18929.75,162,4589.08
2020,1,12,CA,R023,Loblaws,B040,Adult Puzzles,311,9161.34,240,5794.12
2020,12,5,CA,R023,Loblaws,B059,Black Adam Movie,250,14567.27,185,10260.07
2020,11,1,PL,R001,Walmart,B001,Art,507,20723.63,172,6538.73
2020,2,7,AA,R002,Amazon,B019,Furprize,307,5473.46,360,6145.65
2020,1,6,UK,R002,Amazon,B034,Dora the Explorer,229,6043.12,71,1832.48
2020,1,3,WE,R002,Amazon,B027,Mighty Express,363,14587.65,307,11389.4
2020,5,8,SK,R001,Walmart,B028,Rusty Rivets,529,32071.02,185,9643.08
2020,10,2,BE,R001,Walmart,B028,Rusty Rivets,551,35919.41,443,26010.66
2020,7,7,CH,R002,Amazon,B042,Board Games,231,9155.9,222,7931.86
2020,5,3,CA,R002,Amazon,B056,Batman,321,19375.77,180,10588.21
2020,11,9,AU,R002,Amazon,B076,Flash,209,4551.22,134,3096.31
2020,3,12,DE,R016,Lidl,B007,Kinetic Rock,226,3759.52,136,2161.81
2020,3,2,SK,R002,Amazon,B076,Flash,231,13919.43,140,7325.28
2020,11,10,IN,R011,Reliance Retail,B036,Gabbys Dollhouse,301,11753.93,101,4116.31
2020,4,1,PL,R001,Walmart,B067,Gund License Train Dragon,525,26428.54,423,23173.62
2020,2,13,PL,R001,Walmart,B007,Kinetic Rock,466,19975.33,263,12266.63
2020,6,12,AT,R001,Walmart,B059,Black Adam Movie,519,28247.64,550,25381.73
2020,7,6,WE,R002,Amazon,B025,Popples,245,12417.66,253,10945.9
2020,6,10,AA,R001,Walmart,B057,Ben 10,492,7402.61,454,6174.85
2020,4,10,IT,R002,Amazon,B007,Kinetic Rock,326,6470.29,316,5724.77
2020,1,1,AA,R002,Amazon,B006,Etch A Sketch,238,10293.82,75,2839.23
2020,4,3,SK,R001,Walmart,B023,DigiBird,466,22891.13,242,11922.39
2020,11,8,AU,R002,Amazon,B056,Batman,229,13708.98,76,4001.23
2020,9,7,PT,R002,Amazon,B018,Cheeky Chonks,251,7175.87,300,7667.49
2020,9,1,DE,R018,Rewe,B014,PixOs,189,6028.48,134,3672.2
2020,4,7,PL,R001,Walmart,B012,Paw Patrol Activity,476,25639.05,460,22256.52
2020,9,6,WE,R001,Walmart,B073,Redakai,514,29081.44,182,9432.67
2020,2,1,CN,R001,Walmart,B031,Paw Patrol,472,14847.08,533,15338.92
2020,5,6,NL,R002,Amazon,B044,Hedbanz,268,7664.01,187,5134.44
2020,1,3,UK,R010,Waitrose,B007,Kinetic Rock,262,17647.65,309,19315.66
2020,7,9,CZ,R002,Amazon,B053,Minecraft,187,9038.32,109,5101.45
2020,5,1,CH,R001,Walmart,B030,Paw Value Channel,465,24353.29,165,8321.31
2020,2,8,UK,R001,Walmart,B029,Paw Patrol Construction,451,17115.84,383,12362.19
2020,7,2,AT,R002,Amazon,B023,DigiBird,180,7625.86,177,6398.35
2020,12,4,IT,R001,Walmart,B052,Ionix Pokemon,507,13551.46,519,12810.49
2020,6,11,AU,R028,IGA,B043,Big Potato Games,263,4196.04,135,1837.95
2020,1,3,BE,R002,Amazon,B024,Hatchimals,307,9498.66,120,3156.82
2020,6,4,AT,R002,Amazon,B042,Board Games,243,7838.28,234,7499.39
2020,12,1,SK,R002,Amazon,B014,PixOs,202,7994.79,188,8009.25
2020,3,8,MX,R001,Walmart,B068,Gund License Pusheen,511,30745.66,311,15663.36
2020,12,5,RO,R002,Amazon,B021,Whiffies,272,7967.64,222,6744.14
2020,7,6,ES,R002,Amazon,B033,Firebuds,220,9708.71,158,7199.7
2020,4,2,UK,R007,Tesco,B032,Vida the Vet,225,13934.7,232,15307.63
2020,6,8,IT,R001,Walmart,B035,GabbysDollhouseValue,422,26729.66,190,12417.01
2020,5,11,WE,R001,Walmart,B021,Whiffies,414,27289.45,444,24068.29
2020,2,4,ES,R001,Walmart,B013,Aqua Dots,571,22584.81,564,21858.52
2020,12,11,MX,R001,Walmart,B023,DigiBird,495,11637.95,200,4199.87
2020,4,3,AU,R027,Coles,B009,Meccano,350,8544.71,276,5889.95
2020,11,9,US,R001,Walmart,B049,Tech Deck,569,24937.71,464,16337.99
2020,5,6,RO,R002,Amazon,B058,DC Universe,203,5818.9,236,6881.33
2020,10,9,PL,R001,Walmart,B020,Magic Blanket Babies,514,38279.06,294,22858.97
2020,12,3,SK,R001,Walmart,B006,Etch A Sketch,478,32262.67,461,27007.02
2020,5,10,AU,R028,IGA,B044,Hedbanz,323,13967.96,284,11496.02
2020,9,2,SK,R002,Amazon,B021,Whiffies,279,10431.69,118,4095.1
2020,6,6,SK,R001,Walmart,B011,Orbeez,519,24505.93,514,24973.38
2020,11,12,DE,R017,Edeka,B002,Text Cool,300,13616.18,322,13962.11
2020,3,3,CN,R001,Walmart,B041,Kids Puzzles,574,39344.82,513,33695.21
2020,5,6,UK,R009,Asda,B005,Knits Cool,212,9625.86,233,10351.54
2020,1,9,MX,R002,Amazon,B072,Gund License Paw Patrol,215,6431.32,85,2342.48
2020,3,13,NL,R002,Amazon,B051,Dragamonz,246,10055.58,289,11085.48
2020,10,13,CZ,R001,Walmart,B004,Cool Maker,474,30450.94,528,35841.9
2020,10,12,ES,R002,Amazon,B069,Gund License Vida the Vet,308,8429.78,261,6920.31
2020,6,2,PL,R002,Amazon,B070,Gund Baby,217,4752.54,65,1483.94
2020,9,12,RO,R002,Amazon,B063,Star Wars,351,18346.21,167,6983.71
2020,11,2,CA,R025,Sobeys,B027,Mighty Express,266,14704.79,233,10822.02
2020,9,3,CZ,R002,Amazon,B076,Flash,273,16897.93,190,12595.43
2020,2,5,PT,R002,Amazon,B027,Mighty Express,214,12542.25,211,11611.81
2020,3,9,CZ,R001,Walmart,B027,Mighty Express,472,9317.55,550,9858.61
2020,11,7,NL,R002,Amazon,B037,Marbles,243,16519.9,230,16931.5
2020,5,2,NL,R001,Walmart,B002,Text Cool,399,10651.94,319,7456.18
2020,8,7,ES,R001,Walmart,B047,Air Hogs,488,13984.33,210,5225.94
2020,11,10,SK,R002,Amazon,B070,Gund Baby,288,19003.72,320,21020.16
2020,9,10,WE,R001,Walmart,B042,Board Games,463,30540.06,424,24082.24
2020,5,8,PL,R001,Walmart,B052,Ionix Pokemon,432,10551.04,215,4424.84
2020,7,12,AU,R026,Woolworths AU,B030,Paw Value Channel,258,15889.18,102,5425.38
2020,10,6,ES,R001,Walmart,B031,Paw Patrol,612,17891.24,254,6010.04
2020,1,8,SK,R001,Walmart,B064,TMNT,482,29484.87,455,28407.67
2020,12,10,NL,R002,Amazon,B056,Batman,247,10451.81,189,6530.53
2020,1,2,BE,R002,Amazon,B054,Spy Gear,277,9109.08,266,7568.46
2020,2,10,BE,R002,Amazon,B040,Adult Puzzles,172,11043.28,187,11525.29
2020,2,12,WE,R001,Walmart,B048,HEX,514,35062.82,270,18833.08
2020,7,3,MX,R002,Amazon,B010,MoonLite,183,3724.73,135,2844.6
2020,4,6,DE,R018,Rewe,B052,Ionix Pokemon,378,25817.61,314,21802.76
2020,5,7,WE,R002,Amazon,B052,Ionix Pokemon,260,6677.34,144,3751.2
2020,8,12,CN,R001,Walmart,B031,Paw Patrol,534,8904.49,592,9213.64
2020,2,9,CZ,R002,Amazon,B069,Gund License Vida the Vet,254,7245.15,120,2980.43
2020,4,8,CH,R002,Amazon,B019,Furprize,187,11632.78,188,9937.43
2020,3,9,IN,R012,Big Bazaar,B032,Vida the Vet,277,8810.69,206,6673.05
2020,11,3,AU,R027,Coles,B037,Marbles,272,5894.23,103,2421.39
2020,1,11,SK,R002,Amazon,B033,Firebuds,300,5849.91,111,1907.85
2020,2,5,SK,R002,Amazon,B049,Tech Deck,205,5938.51,115,2680.33
2020,4,11,IN,R001,Walmart,B019,Furprize,497,7711.69,275,3982.28
2020,1,1,RO,R001,Walmart,B076,Flash,566,14872.02,526,14904.84
2020,11,1,SK,R001,Walmart,B068,Gund License Pusheen,450,19714.14,341,12250.73
2020,10,10,US,R005,Best Buy,B019,Furprize,217,14460.88,191,11252.96
2020,11,12,BE,R001,Walmart,B072,Gund License Paw Patrol,505,10218.16,324,5665.56
2020,7,10,CA,R001,Walmart,B041,Kids Puzzles,523,25122.9,606,29504.31
2020,4,10,AT,R001,Walmart,B031,Paw Patrol,611,32432.24,597,34450.08
2020,12,6,MX,R001,Walmart,B014,PixOs,548,24610.78,368,13651.51
2020,10,12,MX,R001,Walmart,B061,Monster Jam,536,25723.27,411,19856.36
2020,2,7,BE,R001,Walmart,B001,Art,434,22030.73,413,20841.77
2020,6,3,ES,R001,Walmart,B020,Magic Blanket Babies,468,19628.58,496,21295.85
2020,10,5,ES,R001,Walmart,B006,Etch A Sketch,552,10131.79,631,12086.69
2020,2,11,US,R003,Costco,B018,Cheeky Chonks,224,5209.16,197,4887.4
2020,10,10,CA,R025,Sobeys,B014,PixOs,356,10179.37,229,6810.66
2020,4,9,AT,R001,Walmart,B058,DC Universe,546,37633.05,470,35428.87
2020,2,4,NL,R002,Amazon,B023,DigiBird,303,7533.35,226,5293.11
2020,4,6,UK,R007,Tesco,B013,Aqua Dots,192,5569.12,152,4188.87
2020,4,8,SK,R002,Amazon,B049,Tech Deck,256,11865.28,266,11212.81
2020,8,7,AT,R002,Amazon,B003,Craft Cool,326,21763.08,342,21255.12
2020,11,7,UK,R008,Sainsbury,B010,MoonLite,247,13582.62,264,15798.76
2020,1,4,CH,R001,Walmart,B051,Dragamonz,516,23196.88,417,15214.32
2020,1,10,ES,R002,Amazon,B007,Kinetic Rock,292,5985.2,279,5934.93
2020,8,6,WE,R001,Walmart,B053,Minecraft,504,37521.77,151,11112.46
2020,10,1,RO,R002,Amazon,B034,Dora the Explorer,258,9492.08,149,4569.05
2020,7,8,AA,R001,Walmart,B041,Kids Puzzles,490,30762.7,189,10701.31
2020,8,7,BE,R002,Amazon,B066,GUND,214,14459.33,236,14437.1
2020,4,1,US,R002,Amazon,B063,Star Wars,235,14660.48,214,14461.17
