year,month,week,region,shipment_type,retailer_code,retailer_name,brand_code,brand,shp_units,shp_amount
2020,11,23,US,DOM,R001,Walmart,B029,Paw Patrol Construction,533,31976.92
2020,11,12,WE,FOB,R001,Walmart,B006,Etch A Sketch,464,17211.4
2020,4,15,PL,FOB,R001,Walmart,B006,Etch A Sketch,514,7826.72
2020,5,12,CZ,FOB,R001,Walmart,B010,MoonLite,485,32129.67
2020,1,18,SK,FOB,R001,Walmart,B028,Rusty Rivets,505,28430.39
2020,1,12,MX,DOM,R002,Amazon,B018,Cheeky Chonks,303,8879.92
2020,9,16,DE,FOB,R016,Lidl,B019,Furprize,303,15435.94
2020,2,21,SK,FOB,R001,Walmart,B034,Dora the Explorer,451,7976.83
2020,10,18,AU,DOM,R002,Amazon,B010,MoonLite,269,4832.91
2020,2,19,NL,DOM,R001,Walmart,B063,Star Wars,468,21671.68
2020,6,15,CH,FOB,R001,Walmart,B041,Kids Puzzles,518,16648.89
2020,8,25,CZ,DOM,R002,Amazon,B075,Ionix Dragons,209,7624.37
2020,12,20,AT,DOM,R002,Amazon,B058,DC Universe,330,15406.8
2020,5,10,BE,FOB,R001,Walmart,B060,Monster Trucks,455,31513.4
2020,2,18,CN,DOM,R002,Amazon,B034,Dora the Explorer,282,11346.12
2020,5,15,FR,FOB,R001,Walmart,B017,BITZEE,471,27409.19
2020,8,24,SK,DOM,R001,Walmart,B013,Aqua Dots,469,14269.46
2020,5,11,CA,FOB,R024,Metro,B075,Ionix Dragons,232,12106.46
2020,8,15,AT,DOM,R001,Walmart,B013,Aqua Dots,488,29277.97
2020,10,19,UK,FOB,R007,Tesco,B007,Kinetic Rock,325,18241.1
2020,11,17,MX,FOB,R002,Amazon,B042,Board Games,261,5439.08
2020,9,14,AU,DOM,R002,Amazon,B058,DC Universe,269,9102.19
2020,5,25,ES,FOB,R002,Amazon,B067,Gund License Train Dragon,230,11404.08
2020,3,19,WE,FOB,R001,Walmart,B011,Orbeez,451,26629.42
2020,1,23,IT,FOB,R001,Walmart,B076,Flash,475,7144.92
2020,10,22,NL,FOB,R001,Walmart,B017,BITZEE,544,37130.89
2020,8,22,CH,DOM,R002,Amazon,B053,Minecraft,273,12895.26
2020,9,16,RO,FOB,R002,Amazon,B029,Paw Patrol Construction,307,21097.8
2020,9,12,DE,FOB,R002,Amazon,B022,Zoobles,218,12743.38
2020,6,11,AU,DOM,R002,Amazon,B021,Whiffies,186,12330.23
2020,1,22,NL,FOB,R002,Amazon,B025,Popples,271,7241.93
2020,3,23,AA,FOB,R002,Amazon,B025,Popples,237,5548.55
2020,1,23,AA,DOM,R001,Walmart,B022,Zoobles,504,7576.26
2020,10,17,FR,FOB,R002,Amazon,B046,Puzz4D Brand,217,5018.61
2020,7,16,CZ,DOM,R001,Walmart,B012,Paw Patrol Activity,525,12731.4
2020,9,10,AA,FOB,R002,Amazon,B070,Gund Baby,235,7547.71
2020,7,17,CH,DOM,R001,Walmart,B067,Gund License Train Dragon,473,9633.77
2020,3,11,US,FOB,R003,Costco,B070,Gund Baby,226,6902.04
2020,3,12,PL,DOM,R001,Walmart,B055,Angry Birds,510,18950.57
2020,2,14,AA,FOB,R002,Amazon,B040,Adult Puzzles,312,14849.0
2020,6,10,CN,FOB,R001,Walmart,B059,Black Adam Movie,483,12848.75
2020,7,23,RO,FOB,R002,Amazon,B040,Adult Puzzles,256,6295.34
2020,7,22,IT,DOM,R001,Walmart,B043,Big Potato Games,521,14203.46
2020,7,24,CH,FOB,R001,Walmart,B041,Kids Puzzles,566,11141.83
2020,10,23,UK,FOB,R008,Sainsbury,B002,Text Cool,242,16791.88
2020,3,20,WE,DOM,R001,Walmart,B074,Super Dinosaur,557,26495.19
2020,5,19,DE,FOB,R015,Aldi,B066,GUND,228,5282.46
2020,11,19,CH,FOB,R001,Walmart,B064,TMNT,425,11002.13
2020,11,20,AU,DOM,R028,IGA,B063,Star Wars,379,19529.09
2020,10,12,ES,DOM,R001,Walmart,B050,Bakugan,522,14547.19
2020,12,15,NL,FOB,R002,Amazon,B060,Monster Trucks,234,8113.26
2020,12,16,IN,FOB,R001,Walmart,B016,Purse Pets,493,15717.19
2020,4,17,ES,DOM,R001,Walmart,B012,Paw Patrol Activity,449,11940.83
2020,6,19,IT,FOB,R001,Walmart,B032,Vida the Vet,458,9307.84
2020,6,22,RO,DOM,R002,Amazon,B030,Paw Value Channel,201,12497.01
2020,7,21,AU,FOB,R002,Amazon,B059,Black Adam Movie,221,10085.46
2020,9,12,CN,DOM,R001,Walmart,B043,Big Potato Games,505,10871.18
2020,7,17,AU,DOM,R002,Amazon,B051,Dragamonz,275,8692.74
2020,10,10,US,DOM,R001,Walmart,B063,Star Wars,514,14007.29
2020,11,13,PL,FOB,R002,Amazon,B073,Redakai,253,12406.11
2020,10,11,IT,FOB,R002,Amazon,B009,Meccano,245,12322.27
2020,8,24,DE,DOM,R016,Lidl,B038,Party Other Games,194,12188.94
2020,9,24,IN,FOB,R002,Amazon,B045,Rubiks,290,9700.01
2020,7,14,AT,FOB,R001,Walmart,B007,Kinetic Rock,568,13267.8
2020,11,12,NL,FOB,R001,Walmart,B020,Magic Blanket Babies,484,25607.02
2020,5,22,FR,DOM,R002,Amazon,B040,Adult Puzzles,211,10243.58
2020,8,22,WE,DOM,R001,Walmart,B024,Hatchimals,542,18732.86
2020,2,18,UK,DOM,R002,Amazon,B063,Star Wars,261,8871.2
2020,1,19,FR,FOB,R001,Walmart,B031,Paw Patrol,559,36714.32
2020,9,10,BE,FOB,R001,Walmart,B029,Paw Patrol Construction,485,5892.87
2020,7,10,IN,DOM,R013,DMart,B041,Kids Puzzles,207,11344.63
2020,5,25,UK,DOM,R002,Amazon,B049,Tech Deck,281,19229.57
2020,10,22,AU,DOM,R026,Woolworths AU,B017,BITZEE,283,13158.95
2020,6,13,RO,DOM,R002,Amazon,B067,Gund License Train Dragon,203,12729.02
2020,9,25,IT,FOB,R002,Amazon,B066,GUND,337,14543.2
2020,11,14,UK,DOM,R008,Sainsbury,B057,Ben 10,260,13715.22
2020,2,16,US,FOB,R006,Walgreens,B044,Hedbanz,203,10046.53
2020,12,12,FR,FOB,R001,Walmart,B062,SONY PLAYSTATION,476,20599.6
2020,10,18,FR,DOM,R001,Walmart,B071,Gund License Disney,479,23960.65
2020,2,25,AU,FOB,R002,Amazon,B040,Adult Puzzles,187,7008.16
2020,3,23,US,DOM,R004,Target,B018,Cheeky Chonks,225,5403.14
2020,4,13,ES,DOM,R002,Amazon,B050,Bakugan,181,9943.13
2020,4,25,PT,FOB,R001,Walmart,B073,Redakai,473,17881.38
2020,12,10,US,FOB,R001,Walmart,B036,Gabbys Dollhouse,488,17585.68
2020,7,23,MX,FOB,R002,Amazon,B068,Gund License Pusheen,280,12167.83
2020,12,23,DE,DOM,R018,Rewe,B026,Crystal Dragons,241,3312.15
2020,10,15,BE,FOB,R002,Amazon,B055,Angry Birds,221,5969.38
2020,12,18,MX,DOM,R001,Walmart,B025,Popples,415,22120.84
2020,12,16,RO,FOB,R001,Walmart,B005,Knits Cool,478,12700.09
2020,2,10,IN,DOM,R013,DMart,B018,Cheeky Chonks,253,4047.96
2020,5,25,DE,DOM,R015,Aldi,B013,Aqua Dots,218,8136.9
2020,4,21,PT,DOM,R001,Walmart,B062,SONY PLAYSTATION,484,12600.63
2020,5,15,CH,DOM,R002,Amazon,B056,Batman,245,10172.12
2020,11,11,US,FOB,R001,Walmart,B021,Whiffies,502,22718.39
2020,6,24,IT,FOB,R002,Amazon,B027,Mighty Express,240,10900.82
2020,3,17,ES,FOB,R002,Amazon,B038,Party Other Games,201,4546.97
2020,12,12,BE,DOM,R002,Amazon,B071,Gund License Disney,235,14013.99
2020,11,13,WE,DOM,R001,Walmart,B042,Board Games,494,11715.85
2020,10,22,FR,FOB,R001,Walmart,B061,Monster Jam,499,27302.46
2020,1,25,IT,DOM,R002,Amazon,B057,Ben 10,261,5500.55
2020,1,19,MX,DOM,R002,Amazon,B051,Dragamonz,281,3433.99
2020,6,19,BE,DOM,R002,Amazon,B014,PixOs,275,5817.69
2020,5,16,PL,FOB,R001,Walmart,B023,DigiBird,469,32828.69
2020,7,13,BE,DOM,R002,Amazon,B014,PixOs,216,13012.57
2020,9,22,AU,FOB,R026,Woolworths AU,B068,Gund License Pusheen,261,12873.02
2020,5,21,PT,FOB,R002,Amazon,B011,Orbeez,242,6504.85
2020,7,10,CN,FOB,R001,Walmart,B015,Masha & The Bear,492,33044.94
2020,7,13,CZ,FOB,R001,Walmart,B032,Vida the Vet,510,8094.52
2020,7,25,US,FOB,R001,Walmart,B019,Furprize,428,6320.18
2020,9,13,ES,DOM,R002,Amazon,B076,Flash,209,6169.29
2020,11,12,PL,DOM,R001,Walmart,B050,Bakugan,419,6560.04
2020,7,13,CH,FOB,R002,Amazon,B006,Etch A Sketch,343,6888.58
2020,3,15,RO,FOB,R001,Walmart,B073,Redakai,555,32910.5
2020,7,16,CH,DOM,R002,Amazon,B070,Gund Baby,222,11849.42
2020,4,15,DE,DOM,R001,Walmart,B072,Gund License Paw Patrol,504,18044.27
2020,11,10,IN,DOM,R002,Amazon,B046,Puzz4D Brand,242,4051.46
2020,7,25,CH,FOB,R001,Walmart,B012,Paw Patrol Activity,570,14078.97
2020,9,13,CH,DOM,R001,Walmart,B076,Flash,426,24700.33
2020,3,15,DE,DOM,R017,Edeka,B023,DigiBird,268,3229.73
2020,9,12,US,FOB,R003,Costco,B031,Paw Patrol,284,10905.18
2020,3,15,PT,DOM,R002,Amazon,B036,Gabbys Dollhouse,229,14107.51
2020,8,20,UK,DOM,R007,Tesco,B019,Furprize,244,9912.21
2020,11,12,PT,FOB,R002,Amazon,B026,Crystal Dragons,210,7486.1
2020,5,20,WE,FOB,R001,Walmart,B068,Gund License Pusheen,559,32563.88
2020,12,20,MX,FOB,R001,Walmart,B060,Monster Trucks,519,10369.57
2020,11,19,PT,FOB,R001,Walmart,B018,Cheeky Chonks,489,28796.06
2020,1,10,SK,DOM,R002,Amazon,B051,Dragamonz,314,13341.31
2020,9,13,CH,FOB,R001,Walmart,B011,Orbeez,518,7186.7
2020,1,22,US,DOM,R003,Costco,B069,Gund License Vida the Vet,312,5226.93
2020,12,18,CN,FOB,R001,Walmart,B015,Masha & The Bear,491,9395.16
2020,12,15,PT,FOB,R002,Amazon,B011,Orbeez,200,9593.19
2020,3,24,US,DOM,R002,Amazon,B028,Rusty Rivets,212,6361.16
2020,10,22,CN,FOB,R001,Walmart,B060,Monster Trucks,395,20902.84
2020,5,13,NL,FOB,R002,Amazon,B065,Teen Titans Go,174,7778.41
2020,3,15,AT,FOB,R002,Amazon,B002,Text Cool,275,15290.46
2020,10,12,PT,FOB,R002,Amazon,B050,Bakugan,282,9344.33
2020,10,16,CA,DOM,R024,Metro,B070,Gund Baby,310,10144.52
2020,5,25,UK,DOM,R008,Sainsbury,B015,Masha & The Bear,227,15203.68
2020,8,25,PT,FOB,R001,Walmart,B063,Star Wars,541,30275.12
2020,4,16,CH,FOB,R001,Walmart,B025,Popples,478,20605.7
2020,1,15,PT,FOB,R002,Amazon,B068,Gund License Pusheen,173,7527.69
2020,5,11,AT,FOB,R002,Amazon,B045,Rubiks,274,5242.95
2020,10,12,MX,FOB,R002,Amazon,B035,GabbysDollhouseValue,262,13871.11
2020,4,17,IT,DOM,R001,Walmart,B041,Kids Puzzles,529,19203.12
2020,10,20,ES,DOM,R002,Amazon,B028,Rusty Rivets,213,3963.54
2020,12,18,CH,FOB,R001,Walmart,B057,Ben 10,451,16459.74
2020,4,18,US,FOB,R003,Costco,B011,Orbeez,231,8652.01
2020,8,16,WE,FOB,R001,Walmart,B001,Art,474,8819.64
2020,1,20,CA,FOB,R023,Loblaws,B052,Ionix Pokemon,302,9950.51
2020,11,23,IT,FOB,R002,Amazon,B036,Gabbys Dollhouse,261,15196.67
2020,8,15,US,FOB,R002,Amazon,B040,Adult Puzzles,235,12111.64
2020,2,21,RO,FOB,R001,Walmart,B035,GabbysDollhouseValue,524,31827.48
2020,5,21,CN,FOB,R002,Amazon,B015,Masha & The Bear,295,11551.42
2020,3,22,AT,FOB,R001,Walmart,B037,Marbles,506,34239.6
2020,10,24,IT,DOM,R002,Amazon,B001,Art,253,6699.44
2020,7,11,CN,DOM,R002,Amazon,B048,HEX,223,11659.71
2020,7,22,MX,FOB,R001,Walmart,B012,Paw Patrol Activity,487,23488.01
2020,4,12,CH,DOM,R001,Walmart,B002,Text Cool,552,14393.52
2020,1,23,PT,DOM,R002,Amazon,B037,Marbles,188,7396.98
2020,2,17,BE,FOB,R002,Amazon,B061,Monster Jam,239,6219.83
2020,11,21,AT,FOB,R001,Walmart,B040,Adult Puzzles,550,22004.94
2020,2,16,AU,FOB,R028,IGA,B007,Kinetic Rock,345,22759.71
2020,8,21,CH,FOB,R001,Walmart,B060,Monster Trucks,549,36486.06
2020,2,22,RO,DOM,R001,Walmart,B036,Gabbys Dollhouse,571,10331.69
2020,1,22,RO,DOM,R001,Walmart,B001,Art,473,29969.62
2020,2,15,CN,DOM,R001,Walmart,B075,Ionix Dragons,499,9395.51
2020,4,25,CZ,FOB,R002,Amazon,B011,Orbeez,259,14277.85
2020,5,25,CZ,DOM,R001,Walmart,B060,Monster Trucks,477,8060.0
2020,10,23,UK,DOM,R002,Amazon,B045,Rubiks,260,12285.81
2020,9,25,ES,DOM,R001,Walmart,B047,Air Hogs,568,31949.93
2020,4,14,WE,DOM,R002,Amazon,B012,Paw Patrol Activity,249,15150.27
2020,1,25,PL,DOM,R001,Walmart,B050,Bakugan,463,22411.95
2020,11,25,IN,DOM,R012,Big Bazaar,B018,Cheeky Chonks,261,13017.47
2020,5,22,CH,FOB,R001,Walmart,B005,Knits Cool,403,24919.37
2020,8,25,RO,FOB,R001,Walmart,B005,Knits Cool,566,33169.59
2020,9,25,IN,FOB,R012,Big Bazaar,B031,Paw Patrol,249,3630.62
2020,9,16,RO,DOM,R002,Amazon,B048,HEX,248,5881.54
2020,12,18,BE,DOM,R002,Amazon,B010,MoonLite,315,8663.56
2020,3,23,CN,FOB,R002,Amazon,B012,Paw Patrol Activity,239,15837.15
2020,10,18,UK,FOB,R008,Sainsbury,B004,Cool Maker,268,3458.15
2020,7,22,RO,DOM,R002,Amazon,B024,Hatchimals,258,11485.42
2020,8,10,IT,DOM,R001,Walmart,B012,Paw Patrol Activity,498,9271.72
2020,6,14,BE,FOB,R001,Walmart,B007,Kinetic Rock,507,28903.64
2020,5,14,WE,DOM,R001,Walmart,B013,Aqua Dots,477,20922.41
2020,10,12,MX,FOB,R002,Amazon,B057,Ben 10,224,4293.78
2020,10,22,CH,FOB,R002,Amazon,B023,DigiBird,265,3459.51
2020,4,18,BE,FOB,R001,Walmart,B007,Kinetic Rock,528,35102.35
2020,4,20,PT,DOM,R002,Amazon,B019,Furprize,293,4503.85
2020,11,22,CH,DOM,R002,Amazon,B064,TMNT,236,9580.36
2020,1,25,FR,FOB,R002,Amazon,B002,Text Cool,221,6082.37
2020,10,18,AA,DOM,R001,Walmart,B031,Paw Patrol,480,23588.9
2020,8,23,NL,FOB,R002,Amazon,B020,Magic Blanket Babies,221,13058.77
2020,9,11,NL,DOM,R001,Walmart,B011,Orbeez,453,12406.07
2020,12,17,SK,DOM,R002,Amazon,B028,Rusty Rivets,343,14618.41
2020,3,22,AU,DOM,R027,Coles,B051,Dragamonz,328,18857.34
2020,7,18,SK,DOM,R001,Walmart,B034,Dora the Explorer,529,27417.65
2020,4,25,US,DOM,R001,Walmart,B063,Star Wars,502,29609.78
2020,7,12,IT,FOB,R002,Amazon,B075,Ionix Dragons,302,19277.24
2020,9,13,IT,FOB,R001,Walmart,B003,Craft Cool,515,31357.91
2020,3,15,DE,FOB,R002,Amazon,B071,Gund License Disney,311,10939.19
2020,9,21,CH,FOB,R001,Walmart,B070,Gund Baby,501,24953.35
2020,7,12,AT,FOB,R001,Walmart,B066,GUND,453,30668.32
2020,1,21,AA,FOB,R002,Amazon,B033,Firebuds,243,15739.83
2020,9,19,PT,FOB,R001,Walmart,B029,Paw Patrol Construction,543,9177.01
2020,5,19,BE,DOM,R001,Walmart,B074,Super Dinosaur,548,27161.66
2020,1,15,BE,FOB,R002,Amazon,B075,Ionix Dragons,265,7194.8
2020,3,15,CA,FOB,R023,Loblaws,B010,MoonLite,288,15219.27
2020,11,22,ES,DOM,R001,Walmart,B050,Bakugan,520,19557.17
2020,6,13,WE,FOB,R002,Amazon,B032,Vida the Vet,315,6299.2
2020,11,21,FR,FOB,R002,Amazon,B012,Paw Patrol Activity,272,3496.32
2020,7,12,ES,FOB,R002,Amazon,B013,Aqua Dots,256,4561.71
2020,11,24,IN,FOB,R012,Big Bazaar,B040,Adult Puzzles,191,8863.84
2020,2,12,IT,DOM,R001,Walmart,B017,BITZEE,468,9942.28
2020,1,24,RO,DOM,R002,Amazon,B043,Big Potato Games,268,10280.57
2020,2,24,PT,DOM,R002,Amazon,B062,SONY PLAYSTATION,224,15114.33
2020,6,14,RO,DOM,R002,Amazon,B052,Ionix Pokemon,232,14792.21
2020,11,16,ES,FOB,R001,Walmart,B028,Rusty Rivets,480,13844.69
2020,9,21,PL,FOB,R001,Walmart,B027,Mighty Express,505,9241.99
2020,12,18,PL,DOM,R002,Amazon,B058,DC Universe,227,13779.94
2020,6,16,PL,FOB,R001,Walmart,B038,Party Other Games,506,21696.95
2020,8,18,BE,FOB,R001,Walmart,B050,Bakugan,491,21177.54
2020,7,14,BE,FOB,R002,Amazon,B071,Gund License Disney,326,15729.05
2020,7,11,IN,DOM,R014,Spencer,B031,Paw Patrol,217,4544.8
2020,12,16,AU,FOB,R027,Coles,B050,Bakugan,375,22182.76
2020,7,15,BE,DOM,R001,Walmart,B008,Kinetic Sand,560,12366.82
2020,6,12,CA,FOB,R024,Metro,B002,Text Cool,287,9344.64
2020,9,18,IT,FOB,R001,Walmart,B007,Kinetic Rock,508,17770.92
2020,6,12,AA,DOM,R001,Walmart,B046,Puzz4D Brand,476,6573.23
2020,2,14,UK,DOM,R002,Amazon,B013,Aqua Dots,226,14445.29
2020,4,24,RO,FOB,R001,Walmart,B029,Paw Patrol Construction,500,34961.18
2020,1,16,MX,FOB,R002,Amazon,B035,GabbysDollhouseValue,237,11607.8
2020,3,17,AT,DOM,R001,Walmart,B024,Hatchimals,481,30443.37
2020,8,24,UK,FOB,R001,Walmart,B076,Flash,423,22319.97
2020,3,21,PT,FOB,R002,Amazon,B043,Big Potato Games,214,7915.17
2020,4,22,CZ,FOB,R001,Walmart,B013,Aqua Dots,462,31228.14
2020,4,10,IT,DOM,R002,Amazon,B049,Tech Deck,235,3743.04
2020,5,18,UK,DOM,R008,Sainsbury,B008,Kinetic Sand,274,16684.64
2020,7,10,DE,DOM,R001,Walmart,B042,Board Games,454,5865.71
2020,5,24,UK,FOB,R008,Sainsbury,B063,Star Wars,214,11263.34
2020,7,21,PT,FOB,R001,Walmart,B063,Star Wars,402,9820.7
2020,8,19,SK,DOM,R002,Amazon,B065,Teen Titans Go,253,16621.29
2020,9,21,RO,FOB,R002,Amazon,B042,Board Games,250,13741.17
2020,1,18,SK,DOM,R001,Walmart,B017,BITZEE,493,7465.29
2020,5,20,AU,DOM,R027,Coles,B042,Board Games,289,5740.09
2020,11,14,AT,DOM,R001,Walmart,B060,Monster Trucks,441,30390.12
2020,7,10,AU,DOM,R026,Woolworths AU,B072,Gund License Paw Patrol,335,17644.73
2020,12,11,IN,FOB,R011,Reliance Retail,B029,Paw Patrol Construction,275,5019.33
2020,2,25,RO,DOM,R002,Amazon,B061,Monster Jam,302,8741.2
2020,6,18,AU,DOM,R028,IGA,B038,Party Other Games,297,18464.66
2020,2,14,PL,DOM,R001,Walmart,B010,MoonLite,527,28703.71
2020,2,22,PL,FOB,R002,Amazon,B007,Kinetic Rock,233,3812.54
2020,9,18,IT,DOM,R002,Amazon,B050,Bakugan,249,15236.09
2020,4,24,PT,FOB,R001,Walmart,B041,Kids Puzzles,487,21582.95
2020,5,12,IT,DOM,R002,Amazon,B017,BITZEE,273,7088.59
2020,11,14,AU,FOB,R026,Woolworths AU,B029,Paw Patrol Construction,325,6351.68
2020,7,11,MX,FOB,R001,Walmart,B070,Gund Baby,561,34329.72
2020,11,20,MX,FOB,R001,Walmart,B068,Gund License Pusheen,520,30115.32
2020,2,17,AU,FOB,R027,Coles,B063,Star Wars,281,15715.28
2020,7,17,CH,FOB,R002,Amazon,B059,Black Adam Movie,226,7336.37
2020,10,17,FR,DOM,R002,Amazon,B056,Batman,223,8240.02
2020,10,12,MX,DOM,R001,Walmart,B064,TMNT,564,36666.1
2020,10,13,ES,DOM,R002,Amazon,B056,Batman,301,10907.27
2020,9,16,WE,FOB,R002,Amazon,B020,Magic Blanket Babies,166,11412.21
2020,4,23,AA,FOB,R001,Walmart,B048,HEX,524,9631.7
2020,5,23,US,DOM,R005,Best Buy,B019,Furprize,243,9633.66
2020,10,24,UK,DOM,R007,Tesco,B046,Puzz4D Brand,258,3700.9
2020,11,24,CH,FOB,R001,Walmart,B067,Gund License Train Dragon,524,16204.56
2020,4,22,SK,FOB,R002,Amazon,B045,Rubiks,251,11058.0
2020,6,19,DE,DOM,R015,Aldi,B071,Gund License Disney,312,18330.09
2020,6,18,UK,DOM,R002,Amazon,B063,Star Wars,281,17695.32
2020,8,16,MX,FOB,R001,Walmart,B062,SONY PLAYSTATION,494,9718.52
2020,12,14,CN,FOB,R001,Walmart,B043,Big Potato Games,489,32602.21
2020,11,10,PL,DOM,R002,Amazon,B033,Firebuds,243,4119.23
2020,5,23,PT,DOM,R002,Amazon,B064,TMNT,246,14612.37
2020,11,11,BE,DOM,R001,Walmart,B063,Star Wars,595,32475.2
2020,7,25,CN,DOM,R001,Walmart,B022,Zoobles,465,30891.21
2020,9,19,PL,DOM,R001,Walmart,B072,Gund License Paw Patrol,408,14895.75
2020,2,13,CN,DOM,R001,Walmart,B041,Kids Puzzles,476,30640.6
2020,2,20,RO,DOM,R001,Walmart,B055,Angry Birds,527,19870.05
2020,11,22,MX,DOM,R002,Amazon,B043,Big Potato Games,272,3587.92
2020,1,14,IN,FOB,R012,Big Bazaar,B041,Kids Puzzles,229,2822.65
2020,7,22,IT,FOB,R001,Walmart,B062,SONY PLAYSTATION,464,25658.45
2020,12,18,ES,FOB,R002,Amazon,B031,Paw Patrol,206,10062.92
2020,12,16,CZ,FOB,R002,Amazon,B061,Monster Jam,327,9921.13
2020,7,23,CZ,DOM,R002,Amazon,B044,Hedbanz,213,2688.86
2020,4,14,MX,FOB,R001,Walmart,B015,Masha & The Bear,449,15343.33
2020,8,16,AU,DOM,R001,Walmart,B049,Tech Deck,566,19460.77
2020,1,15,MX,DOM,R001,Walmart,B067,Gund License Train Dragon,461,19835.55
2020,10,17,CA,DOM,R025,Sobeys,B021,Whiffies,310,11374.17
2020,8,13,AU,FOB,R028,IGA,B008,Kinetic Sand,295,13680.58
2020,7,18,PL,FOB,R001,Walmart,B035,GabbysDollhouseValue,506,22307.36
2020,2,13,CH,DOM,R001,Walmart,B067,Gund License Train Dragon,476,20047.53
2020,10,23,MX,DOM,R002,Amazon,B024,Hatchimals,213,13850.52
2020,10,21,NL,FOB,R002,Amazon,B020,Magic Blanket Babies,170,10444.85
2020,2,20,PL,DOM,R001,Walmart,B003,Craft Cool,495,7809.47
2020,8,12,PT,FOB,R001,Walmart,B004,Cool Maker,547,20980.35
2020,1,16,DE,DOM,R018,Rewe,B062,SONY PLAYSTATION,238,11214.18
2020,8,15,FR,DOM,R001,Walmart,B063,Star Wars,512,26247.62
2020,11,18,US,DOM,R001,Walmart,B042,Board Games,476,14131.07
2020,11,12,AT,FOB,R002,Amazon,B003,Craft Cool,235,6584.46
2020,8,17,DE,DOM,R015,Aldi,B071,Gund License Disney,246,5570.98
2020,2,25,MX,FOB,R002,Amazon,B041,Kids Puzzles,268,17011.34
2020,8,10,BE,DOM,R001,Walmart,B051,Dragamonz,493,23037.06
2020,2,22,PL,DOM,R001,Walmart,B048,HEX,571,17323.84
2020,6,23,FR,FOB,R001,Walmart,B055,Angry Birds,454,29564.85
2020,9,23,IN,DOM,R013,DMart,B036,Gabbys Dollhouse,266,15577.0
2020,5,19,MX,FOB,R001,Walmart,B007,Kinetic Rock,449,31374.45
2020,2,22,IN,FOB,R002,Amazon,B007,Kinetic Rock,209,4406.38
2020,12,10,PL,FOB,R002,Amazon,B027,Mighty Express,311,18488.03
2020,9,14,SK,FOB,R001,Walmart,B002,Text Cool,560,13941.09
2020,2,17,CZ,FOB,R001,Walmart,B033,Firebuds,433,23843.5
2020,4,14,CZ,FOB,R001,Walmart,B065,Teen Titans Go,506,10488.77
2020,1,22,FR,FOB,R001,Walmart,B011,Orbeez,568,33310.25
2020,4,14,MX,FOB,R002,Amazon,B005,Knits Cool,242,15284.18
2020,7,10,IT,FOB,R001,Walmart,B015,Masha & The Bear,536,32977.67
2020,3,23,CN,FOB,R002,Amazon,B061,Monster Jam,263,10118.25
2020,6,21,AU,FOB,R002,Amazon,B007,Kinetic Rock,297,15292.26
2020,4,14,BE,FOB,R001,Walmart,B005,Knits Cool,530,18079.84
2020,8,14,SK,DOM,R002,Amazon,B073,Redakai,256,10905.48
2020,7,16,AA,FOB,R001,Walmart,B055,Angry Birds,616,39743.03
2020,7,16,RO,DOM,R002,Amazon,B046,Puzz4D Brand,246,5316.36
2020,12,21,PT,DOM,R002,Amazon,B052,Ionix Pokemon,272,5839.73
2020,3,16,BE,FOB,R002,Amazon,B068,Gund License Pusheen,249,16894.45
2020,5,13,AA,FOB,R001,Walmart,B063,Star Wars,538,29596.3
2020,8,17,WE,DOM,R001,Walmart,B069,Gund License Vida the Vet,490,25151.64
2020,11,22,CA,FOB,R024,Metro,B051,Dragamonz,297,4638.52
2020,7,19,SK,DOM,R001,Walmart,B046,Puzz4D Brand,455,28554.08
2020,1,19,CN,FOB,R001,Walmart,B063,Star Wars,540,29907.59
2020,3,22,IN,DOM,R001,Walmart,B069,Gund License Vida the Vet,467,18425.49
2020,5,23,CA,DOM,R025,Sobeys,B061,Monster Jam,375,11769.07
2020,11,12,AA,DOM,R002,Amazon,B019,Furprize,261,8946.85
2020,6,18,CN,DOM,R001,Walmart,B033,Firebuds,564,10985.8
2020,7,18,IT,DOM,R002,Amazon,B076,Flash,218,8182.52
2020,11,17,CN,DOM,R002,Amazon,B069,Gund License Vida the Vet,195,7080.23
2020,12,12,US,FOB,R001,Walmart,B069,Gund License Vida the Vet,547,10176.88
2020,5,15,AT,DOM,R001,Walmart,B022,Zoobles,470,32358.24
2020,8,10,SK,DOM,R002,Amazon,B050,Bakugan,304,7847.68
2020,12,19,AU,FOB,R001,Walmart,B031,Paw Patrol,513,32580.34
2020,5,12,BE,FOB,R002,Amazon,B019,Furprize,248,14800.04
2020,5,11,DE,DOM,R016,Lidl,B049,Tech Deck,311,13702.03
2020,11,15,AT,DOM,R001,Walmart,B026,Crystal Dragons,518,26703.56
2020,6,13,AU,FOB,R001,Walmart,B033,Firebuds,491,12271.16
2020,10,20,UK,FOB,R002,Amazon,B035,GabbysDollhouseValue,265,15037.23
2020,11,15,SK,DOM,R001,Walmart,B061,Monster Jam,490,18502.17
2020,4,20,SK,FOB,R002,Amazon,B064,TMNT,234,9163.24
2020,8,23,NL,FOB,R002,Amazon,B008,Kinetic Sand,272,5321.29
2020,11,23,AA,FOB,R001,Walmart,B015,Masha & The Bear,464,15714.31
2020,3,19,DE,DOM,R001,Walmart,B005,Knits Cool,564,30015.42
2020,3,12,CZ,FOB,R001,Walmart,B017,BITZEE,503,25305.11
2020,4,17,NL,FOB,R001,Walmart,B005,Knits Cool,507,24214.21
2020,3,19,AU,DOM,R028,IGA,B032,Vida the Vet,351,4294.81
